	Position	Sample_Number	Genome
5184	23400	12	GUT_GENOME239728_2
5185	23500	11	GUT_GENOME239728_2
5186	23600	3	GUT_GENOME239728_2
5187	23700	8	GUT_GENOME239728_2
5188	23800	10	GUT_GENOME239728_2
5189	23900	10	GUT_GENOME239728_2
5190	24000	11	GUT_GENOME239728_2
5191	24100	17	GUT_GENOME239728_2
5192	24200	16	GUT_GENOME239728_2
5193	24300	14	GUT_GENOME239728_2
5194	24400	13	GUT_GENOME239728_2
5195	24500	12	GUT_GENOME239728_2
5196	24600	11	GUT_GENOME239728_2
5197	24700	12	GUT_GENOME239728_2
5198	24800	12	GUT_GENOME239728_2
5199	24900	13	GUT_GENOME239728_2
5200	25000	13	GUT_GENOME239728_2
5201	25100	15	GUT_GENOME239728_2
5202	25200	13	GUT_GENOME239728_2
5203	25300	18	GUT_GENOME239728_2
5204	25400	15	GUT_GENOME239728_2
5205	25500	8	GUT_GENOME239728_2
5206	25600	7	GUT_GENOME239728_2
5207	25700	7	GUT_GENOME239728_2
5208	25800	17	GUT_GENOME239728_2
5209	25900	6	GUT_GENOME239728_2
5210	26000	7	GUT_GENOME239728_2
5211	26100	8	GUT_GENOME239728_2
5212	26200	14	GUT_GENOME239728_2
5213	26300	11	GUT_GENOME239728_2
5214	26400	7	GUT_GENOME239728_2
5215	26500	6	GUT_GENOME239728_2
5216	26600	5	GUT_GENOME239728_2
5217	26700	12	GUT_GENOME239728_2
5218	26800	10	GUT_GENOME239728_2
5219	26900	33	GUT_GENOME239728_2
5220	27000	19	GUT_GENOME239728_2
5221	27100	17	GUT_GENOME239728_2
5222	27200	14	GUT_GENOME239728_2
5223	27300	15	GUT_GENOME239728_2
5224	27400	17	GUT_GENOME239728_2
5225	27500	21	GUT_GENOME239728_2
5226	27600	15	GUT_GENOME239728_2
5227	27700	15	GUT_GENOME239728_2
5228	27800	6	GUT_GENOME239728_2
5229	27900	9	GUT_GENOME239728_2
5230	28000	8	GUT_GENOME239728_2
5231	28100	3	GUT_GENOME239728_2
5232	28200	3	GUT_GENOME239728_2
5233	28300	8	GUT_GENOME239728_2
5234	28400	6	GUT_GENOME239728_2
5235	28500	7	GUT_GENOME239728_2
5236	28600	6	GUT_GENOME239728_2
5237	28700	10	GUT_GENOME239728_2
5238	28800	9	GUT_GENOME239728_2
5239	28900	9	GUT_GENOME239728_2
5240	29000	8	GUT_GENOME239728_2
5241	29100	13	GUT_GENOME239728_2
5242	29200	4	GUT_GENOME239728_2
5243	29300	6	GUT_GENOME239728_2
5244	29400	3	GUT_GENOME239728_2
5245	29500	2	GUT_GENOME239728_2
5246	29600	2	GUT_GENOME239728_2
5247	29700	3	GUT_GENOME239728_2
5248	29800	5	GUT_GENOME239728_2
5249	29900	2	GUT_GENOME239728_2
5250	30000	4	GUT_GENOME239728_2
5251	30100	0	GUT_GENOME239728_2
5252	30200	1	GUT_GENOME239728_2
5253	30300	0	GUT_GENOME239728_2
5254	30400	1	GUT_GENOME239728_2
5255	30500	2	GUT_GENOME239728_2
5256	30600	0	GUT_GENOME239728_2
5257	30700	10	GUT_GENOME239728_2
5258	30800	9	GUT_GENOME239728_2
5259	30900	11	GUT_GENOME239728_2
5260	31000	5	GUT_GENOME239728_2
5261	31100	0	GUT_GENOME239728_2
5262	31200	0	GUT_GENOME239728_2
5263	31300	2	GUT_GENOME239728_2
5264	31400	4	GUT_GENOME239728_2
5265	31500	4	GUT_GENOME239728_2
5266	31600	3	GUT_GENOME239728_2
5267	31700	0	GUT_GENOME239728_2
5268	31800	0	GUT_GENOME239728_2
5269	31900	1	GUT_GENOME239728_2
5270	32000	0	GUT_GENOME239728_2
5271	32100	0	GUT_GENOME239728_2
5272	32200	0	GUT_GENOME239728_2
5273	32300	0	GUT_GENOME239728_2
5274	32400	0	GUT_GENOME239728_2
5275	32500	0	GUT_GENOME239728_2
5276	32600	0	GUT_GENOME239728_2
5277	32700	0	GUT_GENOME239728_2
5278	32800	0	GUT_GENOME239728_2
5279	32900	0	GUT_GENOME239728_2
5280	33000	0	GUT_GENOME239728_2
5281	33100	1	GUT_GENOME239728_2
5282	33200	2	GUT_GENOME239728_2
5283	33300	3	GUT_GENOME239728_2
5284	33400	3	GUT_GENOME239728_2
5285	33500	4	GUT_GENOME239728_2
5286	33600	4	GUT_GENOME239728_2
5287	33700	2	GUT_GENOME239728_2
5288	33800	3	GUT_GENOME239728_2
5289	33900	4	GUT_GENOME239728_2
5290	34000	5	GUT_GENOME239728_2
5291	34100	4	GUT_GENOME239728_2
5292	34200	2	GUT_GENOME239728_2
5293	34300	4	GUT_GENOME239728_2
5294	34400	3	GUT_GENOME239728_2
5295	34500	2	GUT_GENOME239728_2
5296	34600	2	GUT_GENOME239728_2
5297	34700	2	GUT_GENOME239728_2
5298	34800	4	GUT_GENOME239728_2
5299	34900	1	GUT_GENOME239728_2
5300	35000	12	GUT_GENOME239728_2
5301	35100	14	GUT_GENOME239728_2
5302	35200	18	GUT_GENOME239728_2
5303	35300	20	GUT_GENOME239728_2
5304	35400	13	GUT_GENOME239728_2
5305	35500	20	GUT_GENOME239728_2
5306	35600	17	GUT_GENOME239728_2
5307	35700	7	GUT_GENOME239728_2
5308	35800	15	GUT_GENOME239728_2
5309	35900	14	GUT_GENOME239728_2
5310	36000	25	GUT_GENOME239728_2
5311	36100	18	GUT_GENOME239728_2
5312	36200	17	GUT_GENOME239728_2
5313	36300	14	GUT_GENOME239728_2
5314	36400	12	GUT_GENOME239728_2
5315	36500	15	GUT_GENOME239728_2
5316	36600	14	GUT_GENOME239728_2
5317	36700	11	GUT_GENOME239728_2
5318	36800	17	GUT_GENOME239728_2
5319	36900	12	GUT_GENOME239728_2
5320	37000	13	GUT_GENOME239728_2
5321	37100	14	GUT_GENOME239728_2
5322	37200	21	GUT_GENOME239728_2
5323	37300	14	GUT_GENOME239728_2
5324	37400	15	GUT_GENOME239728_2
5325	37500	8	GUT_GENOME239728_2
5326	37600	20	GUT_GENOME239728_2
5327	37700	25	GUT_GENOME239728_2
5328	37800	17	GUT_GENOME239728_2
5329	37900	12	GUT_GENOME239728_2
5330	38000	19	GUT_GENOME239728_2
5331	38100	14	GUT_GENOME239728_2
5332	38200	10	GUT_GENOME239728_2
5333	38300	9	GUT_GENOME239728_2
5334	38400	13	GUT_GENOME239728_2
5335	38500	12	GUT_GENOME239728_2
5336	38600	9	GUT_GENOME239728_2
5337	38700	12	GUT_GENOME239728_2
5338	38800	15	GUT_GENOME239728_2
5339	38900	25	GUT_GENOME239728_2
5340	39000	18	GUT_GENOME239728_2
5341	39100	16	GUT_GENOME239728_2
5342	39200	11	GUT_GENOME239728_2
5343	39300	17	GUT_GENOME239728_2
5344	39400	20	GUT_GENOME239728_2
5345	39500	11	GUT_GENOME239728_2
5346	39600	18	GUT_GENOME239728_2
5347	39700	12	GUT_GENOME239728_2
5348	39800	11	GUT_GENOME239728_2
5349	39900	14	GUT_GENOME239728_2
5350	40000	14	GUT_GENOME239728_2
5351	40100	10	GUT_GENOME239728_2
5352	40200	20	GUT_GENOME239728_2
5353	40300	17	GUT_GENOME239728_2
5354	40400	6	GUT_GENOME239728_2
5355	40500	14	GUT_GENOME239728_2
5356	40600	9	GUT_GENOME239728_2
5357	40700	20	GUT_GENOME239728_2
5358	40800	21	GUT_GENOME239728_2
5359	40900	22	GUT_GENOME239728_2
5360	41000	17	GUT_GENOME239728_2
5361	41100	19	GUT_GENOME239728_2
5362	41200	13	GUT_GENOME239728_2
5363	41300	20	GUT_GENOME239728_2
5364	41400	14	GUT_GENOME239728_2
5365	41500	16	GUT_GENOME239728_2
5366	41600	19	GUT_GENOME239728_2
5367	41700	12	GUT_GENOME239728_2
5368	41800	11	GUT_GENOME239728_2
5369	41900	14	GUT_GENOME239728_2
5370	42000	11	GUT_GENOME239728_2
5371	42100	20	GUT_GENOME239728_2
5372	42200	12	GUT_GENOME239728_2
5373	42300	8	GUT_GENOME239728_2
5374	42400	14	GUT_GENOME239728_2
5375	42500	13	GUT_GENOME239728_2
5376	42600	9	GUT_GENOME239728_2
5377	42700	6	GUT_GENOME239728_2
5378	42800	17	GUT_GENOME239728_2
5379	42900	8	GUT_GENOME239728_2
5380	43000	9	GUT_GENOME239728_2
5381	43100	19	GUT_GENOME239728_2
5382	43200	15	GUT_GENOME239728_2
5383	43300	20	GUT_GENOME239728_2
5384	43400	16	GUT_GENOME239728_2
5385	43500	10	GUT_GENOME239728_2
5386	43600	13	GUT_GENOME239728_2
5387	43700	16	GUT_GENOME239728_2
5388	43800	20	GUT_GENOME239728_2
5389	43900	16	GUT_GENOME239728_2
5390	44000	18	GUT_GENOME239728_2
5391	44100	17	GUT_GENOME239728_2
5392	44200	16	GUT_GENOME239728_2
5393	44300	17	GUT_GENOME239728_2
5394	44400	14	GUT_GENOME239728_2
5395	44500	15	GUT_GENOME239728_2
5396	44600	16	GUT_GENOME239728_2
5397	44700	11	GUT_GENOME239728_2
5398	44800	18	GUT_GENOME239728_2
5399	44900	12	GUT_GENOME239728_2
5400	0	24	GUT_GENOME096083_12
5401	100	13	GUT_GENOME096083_12
5402	200	4	GUT_GENOME096083_12
5403	300	12	GUT_GENOME096083_12
5404	400	14	GUT_GENOME096083_12
5405	500	14	GUT_GENOME096083_12
5406	600	16	GUT_GENOME096083_12
5407	700	11	GUT_GENOME096083_12
5408	800	5	GUT_GENOME096083_12
5409	900	14	GUT_GENOME096083_12
5410	1000	9	GUT_GENOME096083_12
5411	1100	14	GUT_GENOME096083_12
5412	1200	12	GUT_GENOME096083_12
5413	1300	17	GUT_GENOME096083_12
5414	1400	17	GUT_GENOME096083_12
5415	1500	19	GUT_GENOME096083_12
5416	1600	11	GUT_GENOME096083_12
5417	1700	10	GUT_GENOME096083_12
5418	1800	14	GUT_GENOME096083_12
5419	1900	16	GUT_GENOME096083_12
5420	2000	24	GUT_GENOME096083_12
5421	2100	26	GUT_GENOME096083_12
5422	2200	11	GUT_GENOME096083_12
5423	2300	26	GUT_GENOME096083_12
5424	2400	9	GUT_GENOME096083_12
5425	2500	27	GUT_GENOME096083_12
5426	2600	25	GUT_GENOME096083_12
5427	2700	19	GUT_GENOME096083_12
5428	2800	10	GUT_GENOME096083_12
5429	2900	10	GUT_GENOME096083_12
5430	3000	6	GUT_GENOME096083_12
5431	3100	13	GUT_GENOME096083_12
5432	3200	8	GUT_GENOME096083_12
5433	3300	3	GUT_GENOME096083_12
5434	3400	4	GUT_GENOME096083_12
5435	3500	20	GUT_GENOME096083_12
5436	3600	13	GUT_GENOME096083_12
5437	3700	15	GUT_GENOME096083_12
5438	3800	19	GUT_GENOME096083_12
5439	3900	21	GUT_GENOME096083_12
5440	4000	10	GUT_GENOME096083_12
5441	4100	6	GUT_GENOME096083_12
5442	4200	18	GUT_GENOME096083_12
5443	4300	19	GUT_GENOME096083_12
5444	4400	19	GUT_GENOME096083_12
5445	4500	9	GUT_GENOME096083_12
5446	4600	18	GUT_GENOME096083_12
5447	4700	16	GUT_GENOME096083_12
5448	4800	20	GUT_GENOME096083_12
5449	4900	15	GUT_GENOME096083_12
5450	5000	11	GUT_GENOME096083_12
5451	5100	21	GUT_GENOME096083_12
5452	5200	5	GUT_GENOME096083_12
5453	5300	7	GUT_GENOME096083_12
5454	5400	17	GUT_GENOME096083_12
5455	5500	9	GUT_GENOME096083_12
5456	5600	15	GUT_GENOME096083_12
5457	5700	18	GUT_GENOME096083_12
5458	5800	18	GUT_GENOME096083_12
5459	5900	14	GUT_GENOME096083_12
5460	6000	17	GUT_GENOME096083_12
5461	6100	20	GUT_GENOME096083_12
5462	6200	23	GUT_GENOME096083_12
5463	6300	22	GUT_GENOME096083_12
5464	6400	19	GUT_GENOME096083_12
5465	6500	27	GUT_GENOME096083_12
5466	6600	29	GUT_GENOME096083_12
5467	6700	22	GUT_GENOME096083_12
5468	6800	19	GUT_GENOME096083_12
5469	6900	26	GUT_GENOME096083_12
5470	7000	33	GUT_GENOME096083_12
5471	7100	14	GUT_GENOME096083_12
5472	7200	13	GUT_GENOME096083_12
5473	7300	13	GUT_GENOME096083_12
5474	7400	13	GUT_GENOME096083_12
5475	7500	8	GUT_GENOME096083_12
5476	7600	21	GUT_GENOME096083_12
5477	7700	6	GUT_GENOME096083_12
5478	7800	21	GUT_GENOME096083_12
5479	7900	23	GUT_GENOME096083_12
5480	8000	29	GUT_GENOME096083_12
5481	8100	8	GUT_GENOME096083_12
5482	8200	2	GUT_GENOME096083_12
5483	8300	7	GUT_GENOME096083_12
5484	8400	21	GUT_GENOME096083_12
5485	8500	20	GUT_GENOME096083_12
5486	8600	20	GUT_GENOME096083_12
5487	8700	24	GUT_GENOME096083_12
5488	8800	28	GUT_GENOME096083_12
5489	8900	22	GUT_GENOME096083_12
5490	9000	27	GUT_GENOME096083_12
5491	9100	24	GUT_GENOME096083_12
5492	9200	28	GUT_GENOME096083_12
5493	9300	21	GUT_GENOME096083_12
5494	9400	18	GUT_GENOME096083_12
5495	9500	18	GUT_GENOME096083_12
5496	9600	10	GUT_GENOME096083_12
5497	9700	10	GUT_GENOME096083_12
5498	9800	19	GUT_GENOME096083_12
5499	9900	8	GUT_GENOME096083_12
5500	10000	16	GUT_GENOME096083_12
5501	10100	12	GUT_GENOME096083_12
5502	10200	11	GUT_GENOME096083_12
5503	10300	19	GUT_GENOME096083_12
5504	10400	12	GUT_GENOME096083_12
5505	10500	10	GUT_GENOME096083_12
5506	10600	15	GUT_GENOME096083_12
5507	10700	12	GUT_GENOME096083_12
5508	10800	11	GUT_GENOME096083_12
5509	10900	17	GUT_GENOME096083_12
5510	11000	15	GUT_GENOME096083_12
5511	11100	16	GUT_GENOME096083_12
5512	11200	18	GUT_GENOME096083_12
5513	11300	14	GUT_GENOME096083_12
5514	11400	17	GUT_GENOME096083_12
5515	11500	13	GUT_GENOME096083_12
5516	11600	25	GUT_GENOME096083_12
5517	11700	14	GUT_GENOME096083_12
5518	11800	20	GUT_GENOME096083_12
5519	11900	14	GUT_GENOME096083_12
5520	12000	22	GUT_GENOME096083_12
5521	12100	21	GUT_GENOME096083_12
5522	12200	13	GUT_GENOME096083_12
5523	12300	12	GUT_GENOME096083_12
5524	12400	9	GUT_GENOME096083_12
5525	12500	13	GUT_GENOME096083_12
5526	12600	18	GUT_GENOME096083_12
5527	12700	27	GUT_GENOME096083_12
5528	12800	19	GUT_GENOME096083_12
5529	12900	21	GUT_GENOME096083_12
5530	13000	20	GUT_GENOME096083_12
5531	13100	16	GUT_GENOME096083_12
5532	13200	22	GUT_GENOME096083_12
5533	13300	13	GUT_GENOME096083_12
5534	13400	20	GUT_GENOME096083_12
5535	13500	16	GUT_GENOME096083_12
5536	13600	24	GUT_GENOME096083_12
5537	13700	22	GUT_GENOME096083_12
5538	13800	24	GUT_GENOME096083_12
5539	13900	25	GUT_GENOME096083_12
5540	14000	26	GUT_GENOME096083_12
5541	14100	16	GUT_GENOME096083_12
5542	14200	17	GUT_GENOME096083_12
5543	14300	26	GUT_GENOME096083_12
5544	14400	14	GUT_GENOME096083_12
5545	14500	21	GUT_GENOME096083_12
5546	14600	9	GUT_GENOME096083_12
5547	14700	13	GUT_GENOME096083_12
5548	14800	17	GUT_GENOME096083_12
5549	14900	14	GUT_GENOME096083_12
5550	15000	14	GUT_GENOME096083_12
5551	15100	23	GUT_GENOME096083_12
5552	15200	23	GUT_GENOME096083_12
5553	15300	12	GUT_GENOME096083_12
5554	15400	14	GUT_GENOME096083_12
5555	15500	16	GUT_GENOME096083_12
5556	15600	20	GUT_GENOME096083_12
5557	15700	16	GUT_GENOME096083_12
5558	15800	16	GUT_GENOME096083_12
5559	15900	15	GUT_GENOME096083_12
5560	16000	13	GUT_GENOME096083_12
5561	16100	14	GUT_GENOME096083_12
5562	16200	16	GUT_GENOME096083_12
5563	16300	5	GUT_GENOME096083_12
5564	16400	22	GUT_GENOME096083_12
5565	16500	22	GUT_GENOME096083_12
5566	16600	33	GUT_GENOME096083_12
5567	16700	19	GUT_GENOME096083_12
5568	16800	45	GUT_GENOME096083_12
5569	16900	35	GUT_GENOME096083_12
5570	17000	21	GUT_GENOME096083_12
5571	17100	27	GUT_GENOME096083_12
5572	17200	29	GUT_GENOME096083_12
5573	17300	14	GUT_GENOME096083_12
5574	17400	22	GUT_GENOME096083_12
5575	17500	24	GUT_GENOME096083_12
5576	17600	26	GUT_GENOME096083_12
5577	17700	17	GUT_GENOME096083_12
5578	17800	10	GUT_GENOME096083_12
5579	17900	26	GUT_GENOME096083_12
5580	18000	34	GUT_GENOME096083_12
5581	18100	23	GUT_GENOME096083_12
5582	18200	30	GUT_GENOME096083_12
5583	18300	31	GUT_GENOME096083_12
5584	18400	27	GUT_GENOME096083_12
5585	18500	22	GUT_GENOME096083_12
5586	18600	15	GUT_GENOME096083_12
5587	18700	16	GUT_GENOME096083_12
5588	18800	13	GUT_GENOME096083_12
5589	18900	11	GUT_GENOME096083_12
5590	19000	19	GUT_GENOME096083_12
5591	19100	21	GUT_GENOME096083_12
5592	19200	8	GUT_GENOME096083_12
5593	19300	21	GUT_GENOME096083_12
5594	19400	26	GUT_GENOME096083_12
5595	19500	12	GUT_GENOME096083_12
5596	19600	38	GUT_GENOME096083_12
5597	19700	20	GUT_GENOME096083_12
5598	19800	24	GUT_GENOME096083_12
5599	19900	23	GUT_GENOME096083_12
5600	20000	13	GUT_GENOME096083_12
5601	20100	13	GUT_GENOME096083_12
5602	20200	21	GUT_GENOME096083_12
5603	20300	24	GUT_GENOME096083_12
5604	20400	18	GUT_GENOME096083_12
5605	20500	21	GUT_GENOME096083_12
5606	20600	21	GUT_GENOME096083_12
5607	20700	28	GUT_GENOME096083_12
5608	20800	22	GUT_GENOME096083_12
5609	20900	23	GUT_GENOME096083_12
5610	21000	25	GUT_GENOME096083_12
5611	21100	25	GUT_GENOME096083_12
5612	21200	22	GUT_GENOME096083_12
5613	21300	13	GUT_GENOME096083_12
5614	21400	24	GUT_GENOME096083_12
5615	21500	21	GUT_GENOME096083_12
5616	21600	21	GUT_GENOME096083_12
5617	21700	11	GUT_GENOME096083_12
5618	21800	22	GUT_GENOME096083_12
5619	21900	20	GUT_GENOME096083_12
5620	22000	24	GUT_GENOME096083_12
5621	22100	12	GUT_GENOME096083_12
5622	22200	13	GUT_GENOME096083_12
5623	22300	16	GUT_GENOME096083_12
5624	22400	22	GUT_GENOME096083_12
5625	22500	27	GUT_GENOME096083_12
5626	22600	20	GUT_GENOME096083_12
5627	22700	8	GUT_GENOME096083_12
5628	22800	8	GUT_GENOME096083_12
5629	22900	7	GUT_GENOME096083_12
5630	23000	13	GUT_GENOME096083_12
5631	23100	22	GUT_GENOME096083_12
5632	23200	18	GUT_GENOME096083_12
5633	23300	20	GUT_GENOME096083_12
5634	23400	14	GUT_GENOME096083_12
5635	23500	14	GUT_GENOME096083_12
5636	23600	16	GUT_GENOME096083_12
5637	23700	22	GUT_GENOME096083_12
5638	23800	10	GUT_GENOME096083_12
5639	23900	19	GUT_GENOME096083_12
5640	24000	26	GUT_GENOME096083_12
5641	24100	14	GUT_GENOME096083_12
5642	24200	22	GUT_GENOME096083_12
5643	24300	23	GUT_GENOME096083_12
5644	24400	21	GUT_GENOME096083_12
5645	24500	14	GUT_GENOME096083_12
5646	24600	24	GUT_GENOME096083_12
5647	24700	24	GUT_GENOME096083_12
5648	24800	24	GUT_GENOME096083_12
5649	24900	20	GUT_GENOME096083_12
5650	25000	24	GUT_GENOME096083_12
5651	25100	22	GUT_GENOME096083_12
5652	25200	24	GUT_GENOME096083_12
5653	25300	18	GUT_GENOME096083_12
5654	25400	28	GUT_GENOME096083_12
5655	25500	17	GUT_GENOME096083_12
5656	25600	35	GUT_GENOME096083_12
5657	25700	30	GUT_GENOME096083_12
5658	25800	22	GUT_GENOME096083_12
5659	25900	28	GUT_GENOME096083_12
5660	26000	30	GUT_GENOME096083_12
5661	26100	22	GUT_GENOME096083_12
5662	26200	13	GUT_GENOME096083_12
5663	26300	18	GUT_GENOME096083_12
5664	26400	10	GUT_GENOME096083_12
5665	26500	22	GUT_GENOME096083_12
5666	26600	21	GUT_GENOME096083_12
5667	26700	13	GUT_GENOME096083_12
5668	26800	12	GUT_GENOME096083_12
5669	26900	25	GUT_GENOME096083_12
5670	27000	19	GUT_GENOME096083_12
5671	27100	19	GUT_GENOME096083_12
5672	27200	27	GUT_GENOME096083_12
5673	27300	28	GUT_GENOME096083_12
5674	27400	24	GUT_GENOME096083_12
5675	27500	11	GUT_GENOME096083_12
5676	27600	18	GUT_GENOME096083_12
5677	27700	19	GUT_GENOME096083_12
5678	27800	14	GUT_GENOME096083_12
5679	27900	13	GUT_GENOME096083_12
5680	28000	23	GUT_GENOME096083_12
5681	28100	25	GUT_GENOME096083_12
5682	28200	12	GUT_GENOME096083_12
5683	28300	13	GUT_GENOME096083_12
5684	28400	22	GUT_GENOME096083_12
5685	28500	21	GUT_GENOME096083_12
5686	28600	72	GUT_GENOME096083_12
5687	28700	36	GUT_GENOME096083_12
5688	28800	14	GUT_GENOME096083_12
5689	28900	13	GUT_GENOME096083_12
5690	29000	21	GUT_GENOME096083_12
5691	29100	20	GUT_GENOME096083_12
5692	29200	26	GUT_GENOME096083_12
5693	29300	20	GUT_GENOME096083_12
5694	29400	32	GUT_GENOME096083_12
5695	29500	16	GUT_GENOME096083_12
5696	29600	18	GUT_GENOME096083_12
5697	29700	9	GUT_GENOME096083_12
5698	29800	13	GUT_GENOME096083_12
5699	29900	20	GUT_GENOME096083_12
5700	30000	15	GUT_GENOME096083_12
5701	30100	19	GUT_GENOME096083_12
5702	30200	14	GUT_GENOME096083_12
5703	30300	13	GUT_GENOME096083_12
5704	30400	20	GUT_GENOME096083_12
5705	30500	18	GUT_GENOME096083_12
5706	30600	24	GUT_GENOME096083_12
5707	30700	15	GUT_GENOME096083_12
5708	30800	27	GUT_GENOME096083_12
5709	30900	32	GUT_GENOME096083_12
5710	31000	23	GUT_GENOME096083_12
5711	31100	19	GUT_GENOME096083_12
5712	31200	29	GUT_GENOME096083_12
5713	31300	14	GUT_GENOME096083_12
5714	31400	21	GUT_GENOME096083_12
5715	31500	23	GUT_GENOME096083_12
5716	31600	10	GUT_GENOME096083_12
5717	31700	13	GUT_GENOME096083_12
5718	31800	34	GUT_GENOME096083_12
5719	31900	21	GUT_GENOME096083_12
5720	32000	19	GUT_GENOME096083_12
5721	32100	18	GUT_GENOME096083_12
5722	32200	14	GUT_GENOME096083_12
5723	32300	14	GUT_GENOME096083_12
5724	32400	14	GUT_GENOME096083_12
5725	32500	21	GUT_GENOME096083_12
5726	32600	17	GUT_GENOME096083_12
5727	32700	19	GUT_GENOME096083_12
5728	32800	17	GUT_GENOME096083_12
5729	32900	23	GUT_GENOME096083_12
5730	33000	18	GUT_GENOME096083_12
5731	33100	24	GUT_GENOME096083_12
5732	33200	22	GUT_GENOME096083_12
5733	33300	17	GUT_GENOME096083_12
5734	33400	27	GUT_GENOME096083_12
5735	33500	23	GUT_GENOME096083_12
5736	33600	21	GUT_GENOME096083_12
5737	33700	17	GUT_GENOME096083_12
5738	33800	22	GUT_GENOME096083_12
5739	33900	16	GUT_GENOME096083_12
5740	34000	19	GUT_GENOME096083_12
5741	34100	13	GUT_GENOME096083_12
5742	34200	21	GUT_GENOME096083_12
5743	34300	22	GUT_GENOME096083_12
5744	34400	22	GUT_GENOME096083_12
5745	34500	17	GUT_GENOME096083_12
5746	34600	16	GUT_GENOME096083_12
5747	34700	16	GUT_GENOME096083_12
5748	34800	20	GUT_GENOME096083_12
5749	34900	10	GUT_GENOME096083_12
5750	35000	9	GUT_GENOME096083_12
5751	35100	8	GUT_GENOME096083_12
5752	35200	13	GUT_GENOME096083_12
5753	35300	10	GUT_GENOME096083_12
5754	35400	14	GUT_GENOME096083_12
5755	35500	14	GUT_GENOME096083_12
5756	35600	7	GUT_GENOME096083_12
5757	35700	9	GUT_GENOME096083_12
5758	35800	12	GUT_GENOME096083_12
5759	35900	8	GUT_GENOME096083_12
5760	36000	7	GUT_GENOME096083_12
5761	36100	6	GUT_GENOME096083_12
5762	36200	10	GUT_GENOME096083_12
5763	36300	8	GUT_GENOME096083_12
5764	36400	2	GUT_GENOME096083_12
5765	36500	11	GUT_GENOME096083_12
5766	36600	12	GUT_GENOME096083_12
5767	36700	5	GUT_GENOME096083_12
5768	36800	10	GUT_GENOME096083_12
5769	36900	3	GUT_GENOME096083_12
5770	37000	6	GUT_GENOME096083_12
5771	37100	10	GUT_GENOME096083_12
5772	37200	12	GUT_GENOME096083_12
5773	37300	14	GUT_GENOME096083_12
5774	37400	8	GUT_GENOME096083_12
5775	37500	12	GUT_GENOME096083_12
5776	37600	9	GUT_GENOME096083_12
5777	37700	9	GUT_GENOME096083_12
5778	37800	12	GUT_GENOME096083_12
5779	37900	7	GUT_GENOME096083_12
5780	38000	11	GUT_GENOME096083_12
5781	38100	6	GUT_GENOME096083_12
5782	38200	11	GUT_GENOME096083_12
5783	38300	8	GUT_GENOME096083_12
5784	38400	8	GUT_GENOME096083_12
5785	38500	7	GUT_GENOME096083_12
5786	38600	6	GUT_GENOME096083_12
5787	38700	7	GUT_GENOME096083_12
5788	38800	14	GUT_GENOME096083_12
5789	38900	9	GUT_GENOME096083_12
5790	39000	4	GUT_GENOME096083_12
5791	39100	3	GUT_GENOME096083_12
5792	39200	6	GUT_GENOME096083_12
5793	39300	8	GUT_GENOME096083_12
5794	39400	11	GUT_GENOME096083_12
5795	39500	4	GUT_GENOME096083_12
5796	39600	10	GUT_GENOME096083_12
5797	39700	9	GUT_GENOME096083_12
5798	39800	4	GUT_GENOME096083_12
5799	39900	7	GUT_GENOME096083_12
5800	40000	14	GUT_GENOME096083_12
5801	40100	13	GUT_GENOME096083_12
5802	40200	7	GUT_GENOME096083_12
5803	40300	9	GUT_GENOME096083_12
5804	40400	11	GUT_GENOME096083_12
5805	40500	13	GUT_GENOME096083_12
5806	40600	2	GUT_GENOME096083_12
5807	40700	0	GUT_GENOME096083_12
5808	40800	1	GUT_GENOME096083_12
5809	40900	3	GUT_GENOME096083_12
5810	41000	4	GUT_GENOME096083_12
5811	41100	3	GUT_GENOME096083_12
5812	41200	2	GUT_GENOME096083_12
5813	41300	6	GUT_GENOME096083_12
5814	41400	9	GUT_GENOME096083_12
5815	41500	7	GUT_GENOME096083_12
5816	41600	7	GUT_GENOME096083_12
5817	41700	15	GUT_GENOME096083_12
5818	41800	5	GUT_GENOME096083_12
5819	41900	6	GUT_GENOME096083_12
5820	42000	12	GUT_GENOME096083_12
5821	42100	1	GUT_GENOME096083_12
5822	42200	5	GUT_GENOME096083_12
5823	42300	8	GUT_GENOME096083_12
5824	42400	3	GUT_GENOME096083_12
5825	42500	9	GUT_GENOME096083_12
5826	42600	14	GUT_GENOME096083_12
5827	42700	10	GUT_GENOME096083_12
5828	42800	7	GUT_GENOME096083_12
5829	42900	8	GUT_GENOME096083_12
5830	43000	2	GUT_GENOME096083_12
5831	43100	0	GUT_GENOME096083_12
5832	43200	3	GUT_GENOME096083_12
5833	43300	3	GUT_GENOME096083_12
5834	43400	7	GUT_GENOME096083_12
5835	43500	14	GUT_GENOME096083_12
5836	43600	12	GUT_GENOME096083_12
5837	43700	12	GUT_GENOME096083_12
5838	43800	11	GUT_GENOME096083_12
5839	43900	14	GUT_GENOME096083_12
5840	44000	6	GUT_GENOME096083_12
5841	44100	11	GUT_GENOME096083_12
5842	44200	1	GUT_GENOME096083_12
5843	44300	1	GUT_GENOME096083_12
5844	44400	0	GUT_GENOME096083_12
5845	44500	0	GUT_GENOME096083_12
5846	44600	0	GUT_GENOME096083_12
5847	44700	0	GUT_GENOME096083_12
5848	44800	1	GUT_GENOME096083_12
5849	44900	2	GUT_GENOME096083_12
